Account Name,Adjusted Cost,Adjusted Proceeds,Avg Buy Price,Avg Sell Price,Exit Efficiency,Best Exit,Best Exit Price,Best Exit Time,Close Date,Close Time,Commission,Duration,Emotions & Habits,Entry Price,Executions,Exit Price,Gross P&L,Trade Risk,Initial Target,Instrument,Spread Type,Market Context,Mistakes,Net P&L,Net ROI,Open Date,Open Time,Outcomes & Learnings,Pips,Reward Ratio,Points,Position MAE,Position MFE,Price MAE,Price MFE,Realized RR,Return Per Pip,Reviewed,Sector,Setups,Side,Status,Playbook,Symbol,Ticks Value,Ticks Per Contract,Fee,Swap,Trade Type,Rating,Quantity,Zella Score
JPATrades,1065.0,1281.0,5.325,6.405,98.32,219.7,,,2025-12-03,10:47:11 EST,0.0,90372.43,"",5.6,4,6.51,216.0,-205.0,0.0,2025-12-12 320 CALL,single,bullish trend,"averaged down, ignored plan, low risk-reward, sold early",216.0,0.2028169,2025-12-02,09:40:59 EST,"",,,,-232.8,238.8,4.161,6.519,1.05365854,,true,tech,breakout,long,Win,"",GOOGL,,,0.0,0.0,"day trade, swing trade, stock",3.0,2.0,90.45226131
JPATrades,2548.0,3030.0,1.274,1.515,59.4,811.5,2.131,2025-12-04 15:46:00 UTC,2025-12-04,10:17:18 EST,0.0,2810.355,"trigger happy, fomo, calm & disciplined",1.27,13,1.57,482.0,-247.0,0.0,2025-12-08 250 CALL,single,bullish trend,"averaged down, early entry, emotional entry, sold early",482.0,0.18924225,2025-12-04,09:30:28 EST,"missed runner, profitable scale-out",,,,-480.2,622.4,1.004,1.603,1.951417,,false,small caps,demand hold,long,Win,"",IWM,,,0.0,0.0,"day trade, etf, high conviction",3.0,20.0,77.44215938
JPATrades,108.0,56.0,0.27,0.14,,-108.0,,,2025-12-04,10:47:53 EST,0.0,310.724,"boredom, greedy, fomo, overconfident",0.27,2,0.14,-52.0,-36.0,0.0,2025-12-04 687 CALL,single,"","late entry, ignored plan, low risk-reward, stop not honored",-52.0,-0.48148148,2025-12-04,10:42:42 EST,"",,,,-52.0,0.0,0.14,0.27,-1.44444444,,true,"","",long,Loss,"",SPY,,,0.0,0.0,"callout, day trade, etf",0.5,4.0,-100.0
JPATrades,1725.0,2120.0,3.45,4.24,99.75,396.0,4.06,2025-12-05 15:05:00 UTC,2025-12-05,09:36:06 EST,0.0,343.794,"",3.45,4,4.05,395.0,0.0,0.0,2025-12-12 325 CALL,single,"","",395.0,0.22898551,2025-12-05,09:30:22 EST,"",,,,0.0,445.0,3.45,4.4,,,false,"","",long,Win,"",GOOGL,,,0.0,0.0,"",,5.0,88.76404494
JPATrades,364.0,424.0,1.82,2.12,42.92,139.8,2.519,2025-12-05 15:03:00 UTC,2025-12-05,09:54:41 EST,0.0,1247.485,"",1.82,3,2.12,60.0,0.0,0.0,2025-12-08 687 CALL,single,"","",60.0,0.16483516,2025-12-05,09:33:54 EST,"",,,,-71.4,65.4,1.463,2.147,,,false,"","",long,Win,"",SPY,,,0.0,0.0,"",,2.0,91.74311927
JPATrades,3384.0,3285.6,1.41,1.369,,,,,2025-12-10,10:07:19 EST,0.0,175015.962,"",1.77,15,1.19,-99.0,0.0,0.0,2025-12-12 255 CALL,single,"","",-99.0,-0.02924668,2025-12-08,09:30:23 EST,"",,,,-912.5,0.0,0.9,1.7,,,false,"","",long,Loss,"",IWM,,,0.0,0.0,"",,24.0,-10.84931507
JPATrades,1095.0,1288.0,2.19,2.576,,,,,2025-12-10,10:08:02 EST,0.0,1837.394,"",2.19,4,2.56,193.0,0.0,0.0,2025-12-17 253 CALL,single,"","",193.0,0.17625571,2025-12-10,09:37:24 EST,"",,,,-11.2,196.3,2.162,2.593,,,false,"","",long,Win,"",IWM,,,0.0,0.0,"",,5.0,98.31889964
JPATrades,760.0,810.0,3.8,4.05,,,,,2025-12-10,14:07:47 EST,0.0,189127.442,"",4.6,4,4.1,50.0,0.0,0.0,2025-12-12 372 CALL,single,"","",50.0,0.06578947,2025-12-08,09:35:40 EST,"",,,,-312.0,110.0,2.24,4.35,,,false,"","",long,Win,"",SMH,,,0.0,0.0,"",,2.0,45.45454545
JPATrades,446.1,512.1,1.487,1.707,,,,,2025-12-11,12:24:45 EST,0.0,6689.747,"",1.51,4,1.7,66.0,0.0,0.0,2025-12-15 690 CALL,single,"","",66.0,0.14798206,2025-12-11,10:33:15 EST,"",,,,-132.2,93.2,0.894,1.836,,,true,"","",long,Win,"",SPY,,,0.0,0.0,"",2.0,3.0,70.81545064
JPATrades,500.0,720.0,5.0,7.2,97.04,226.7,7.267,2025-12-12 15:03:00 UTC,2025-12-12,09:46:19 EST,0.0,774.972,"",5.0,2,7.2,220.0,0.0,0.0,2025-12-19 470 CALL,single,"","",220.0,0.44,2025-12-12,09:33:24 EST,"",,,,-6.8,263.8,4.932,7.638,,,false,"","",long,Win,"",TSLA,,,0.0,0.0,"",,1.0,83.39651251
JPATrades,361.0,350.0,3.61,3.5,,,,,2025-12-15,09:45:32 EST,0.0,105.924,"",3.61,2,3.5,-11.0,0.0,0.0,2025-12-19 685 CALL,single,"","",-11.0,-0.03047091,2025-12-15,09:43:46 EST,"",,,,-16.0,0.0,3.45,3.61,,,false,"","",long,Loss,"",SPY,,,0.0,0.0,"",,1.0,-68.75
JPATrades,366.0,418.0,3.66,4.18,20.67,251.6,6.176,2025-12-15 15:16:00 UTC,2025-12-15,09:59:08 EST,0.0,785.963,"",3.66,2,4.18,52.0,0.0,0.0,2025-12-18 683 PUT,single,"","",52.0,0.1420765,2025-12-15,09:46:02 EST,"",,,,-10.4,53.5,3.556,4.195,,,false,"","",short,Win,"",SPY,,,0.0,0.0,"",,1.0,97.19626168
JPATrades,465.0,89.0,4.65,0.89,,5.0,4.7,2025-12-16 15:00:00 UTC,2025-12-17,10:56:22 EST,0.0,90315.212,"",4.65,2,0.89,-376.0,0.0,0.0,2025-12-19 355 CALL,single,"","",-376.0,-0.80860215,2025-12-16,09:51:07 EST,"",,,,-377.0,5.0,0.88,4.7,,,false,"","",long,Loss,"",SMH,,,0.0,0.0,"",,1.0,-99.73474801
JPATrades,41.0,37.0,0.41,0.37,,4.0,0.45,2025-12-18 15:04:00 UTC,2025-12-18,09:36:45 EST,0.0,128.733,"",0.41,2,0.37,-4.0,0.0,0.0,2025-12-19 265 CALL,single,"","",-4.0,-0.09756098,2025-12-18,09:34:37 EST,"",,,,-4.0,0.0,0.37,0.41,,,false,"","",long,Loss,"",CRM,,,0.0,0.0,"",,1.0,-100.0
JPATrades,104.0,130.0,1.04,1.3,104.0,25.0,1.29,2025-12-18 15:08:00 UTC,2025-12-18,09:41:02 EST,0.0,146.587,"",1.04,2,1.3,26.0,0.0,0.0,2025-12-18 605 PUT,single,"","",26.0,0.25,2025-12-18,09:38:35 EST,"",,,,-1.0,48.0,1.03,1.52,,,false,"","",short,Win,"",QQQ,,,0.0,0.0,"",,1.0,54.16666667
JPATrades,116.0,144.0,0.58,0.72,40.35,69.4,0.927,2025-12-22 15:20:00 UTC,2025-12-22,10:07:53 EST,0.0,1048.182,"",0.58,2,0.72,28.0,0.0,0.0,2025-12-26 27 CALL,single,"","",28.0,0.24137931,2025-12-22,09:50:25 EST,"",,,,-17.0,30.8,0.495,0.734,,,false,"","",long,Win,"",RGTI,,,0.0,0.0,"",,2.0,90.90909091
JPATrades,124.0,149.2,0.31,0.373,12.08,207.0,2.21,2025-12-23 20:45:00 UTC,2025-12-23,10:16:14 EST,0.0,421.241,"",0.31,6,0.39,25.0,0.0,0.0,2025-12-23 686 CALL,single,"","",25.0,0.2016129,2025-12-23,10:09:13 EST,"",,,,-6.0,44.0,0.28,0.43,,,false,"","",long,Win,"",SPY,,,0.0,0.0,"",,4.0,56.81818182
JPATrades,486.9,420.0,1.623,1.4,,41.0,1.76,2025-12-24 14:00:00 UTC,2025-12-24,10:22:15 EST,0.0,691663.464,"",3.05,3,1.4,-67.0,0.0,0.0,2025-12-26 485 CALL,single,"","",-67.0,-0.137577,2025-12-16,10:14:31 EST,"",,,,-481.0,389.0,0.02,2.92,,,false,"","",long,Loss,"",DIA,,,0.0,0.0,"",,3.0,-13.92931393
JPATrades,139.0,152.0,1.39,1.52,36.11,36.0,1.75,2025-12-24 17:33:00 UTC,2025-12-24,11:37:23 EST,0.0,7456.784,"",1.39,2,1.52,13.0,0.0,0.0,2025-12-29 625 CALL,single,"","",13.0,0.09352518,2025-12-24,09:33:06 EST,"",,,,-32.2,29.3,1.068,1.683,,,false,"","",long,Win,"",QQQ,,,0.0,0.0,"",,1.0,44.36860068
JPATrades,74.0,159.0,0.74,1.59,89.01,95.5,1.695,2025-12-26 18:30:00 UTC,2025-12-26,13:48:01 EST,0.0,11860.655,"",0.74,2,1.59,85.0,0.0,0.0,2025-12-29 70 CALL,single,"","",85.0,1.14864865,2025-12-26,10:30:20 EST,"",,,,-2.9,88.0,0.711,1.62,,,false,"","",long,Win,"",SLV,,,0.0,0.0,"",,1.0,96.59090909
JPATrades,4257.5,0.0,1.703,0.0,,8243.0,5.0,2025-12-26 11:00:00 UTC,2025-12-26,16:16:20 EST,0.0,1387273.321016,"",3.79,9,0.0,-4257.0,0.0,0.0,2025-12-26 330 CALL,single,"","",-4257.0,-1.0,2025-12-10,14:55:07 EST,"",,,,-4232.0,21.0,0.01,4.0,,,false,"","",long,Loss,"",GOOGL,,,0.0,0.0,"",,25.0,-100.59073724
JPATrades,9879.0,210.0,3.293,0.07,,,,,2025-12-29,10:10:00 EST,0.0,4667921.608,"",15.3,22,0.07,-9670.0,0.0,0.0,2026-01-16 70 CALL,single,"","",-9670.0,-0.97874494,2025-11-05,09:31:18 EST,"",,,,-9684.0,781.0,0.02,18.9,,,false,"","",long,Loss,"",IREN,,,0.0,0.0,"",,30.0,-99.85543164
JPATrades,434.0,460.0,4.34,4.6,50.29,51.7,4.857,2025-12-29 15:33:00 UTC,2025-12-29,14:56:07 EST,0.0,19362.283,"",4.34,2,4.6,26.0,0.0,0.0,2026-01-09 625 CALL,single,"","",26.0,0.05990783,2025-12-29,09:33:25 EST,"",,,,-61.9,51.7,3.721,4.857,,,false,"","",long,Win,"",QQQ,,,0.0,0.0,"",,1.0,50.2901354
JPATrades,513.0,48.0,1.71,0.16,,,,,2025-12-30,15:11:45 EST,0.0,365236.67,"",1.71,2,0.16,-465.0,0.0,0.0,2026-01-02 252 CALL,single,"","",-465.0,-0.90643275,2025-12-26,09:44:28 EST,"",,,,-475.2,0.0,0.126,1.54,,,false,"","",long,Loss,"",IWM,,,0.0,0.0,"",,3.0,-97.85353535
JPATrades,1122.0,60.0,0.561,0.03,,,,,2025-12-30,15:11:53 EST,0.0,624558.254,"",4.7,13,0.03,-1061.0,0.0,0.0,2026-01-02 195 CALL,single,"","",-1061.0,-0.94647636,2025-12-23,09:42:35 EST,"",,,,-636.0,0.0,0.025,4.5,,,false,"","",long,Loss,"",PLTR,,,0.0,0.0,"",,20.0,-166.82389937
JPATrades,648.0,274.2,1.08,0.457,,,,,2025-12-31,09:31:32 EST,0.0,151752.401,"",1.36,5,0.44,-374.0,0.0,0.0,2026-01-05 251 CALL,single,"","",-374.0,-0.57716049,2025-12-29,15:22:19 EST,"",,,,-525.0,0.0,0.205,1.35,,,false,"","",long,Loss,"",IWM,,,0.0,0.0,"",,6.0,-71.23809524
JPATrades,191.0,205.0,1.91,2.05,50.0,28.0,2.19,2025-12-31 18:43:00 UTC,2025-12-31,09:53:42 EST,0.0,594.489,"",1.91,2,2.05,14.0,0.0,0.0,2026-01-09 275 CALL,single,"","",14.0,0.07329843,2025-12-31,09:43:47 EST,"",,,,-10.0,16.0,1.81,2.07,,,false,"","",long,Win,"",AAPL,,,0.0,0.0,"",,1.0,87.5
JPATrades,750.0,942.0,2.5,3.14,88.48,217.0,3.25,2025-12-30 19:00:00 UTC,2025-12-31,12:59:45 EST,0.0,181858.199,"",2.5,5,3.0,192.0,0.0,0.0,2026-03-20 20 CALL,single,"","",192.0,0.256,2025-12-29,10:28:46 EST,"",,,,60.0,221.0,2.8,3.4,,,false,"","",long,Win,"",ZETA,,,0.0,0.0,"",,3.0,81.98757764
JPATrades,919.0,854.0,9.19,8.54,,13.3,9.323,2026-01-20 05:00:00 UTC,2026-01-20,09:43:46 EST,0.0,1534296.454,"",9.19,2,8.54,-65.0,0.0,0.0,2026-01-30 685 PUT,single,"","",-65.0,-0.07072905,2026-01-02,15:32:10 EST,"",,,,-596.0,13.3,3.23,9.323,,,false,"","",short,Loss,"",SPY,,,0.0,0.0,"",,1.0,-10.90604027
JPATrades,4594.0,6551.0,9.188,13.102,98.67,1983.4,15.794,2026-01-20 20:46:00 UTC,2026-01-20,15:16:54 EST,0.0,1814739.921,"",10.72,8,15.53,1957.0,0.0,0.0,2026-02-20 685 PUT,single,"","",1957.0,0.42599042,2025-12-30,15:11:14 EST,"",,,,-1141.0,2276.0,6.67,15.75,,,false,"","",short,Win,"",SPY,,,0.0,0.0,"",,5.0,85.98418278
JPATrades,456.34,455.418,228.17,227.709,,8.26,232.3,2026-01-21 19:49:00 UTC,2026-01-21,13:00:38 EST,0.0,86.111,"",228.17,2,227.7092,-0.9216,0.0,0.0,AMZN,stock,"","",-0.9216,-0.00201955,2026-01-21,12:59:12 EST,"",,,,-1.02,0.08,227.66,228.21,,,false,"","",long,Loss,"",AMZN,,,0.0,0.0,"",,2.0,-90.35294118
JPATrades,610.45,609.474,610.45,609.474,,7.82,618.27,2026-01-21 19:49:00 UTC,2026-01-21,13:01:12 EST,0.0,104.041,"",610.45,2,609.4736,-0.9764,0.0,0.0,META,stock,"","",-0.9764,-0.00159948,2026-01-21,12:59:28 EST,"",,,,-1.15,0.0,609.3,610.45,,,false,"","",long,Loss,"",META,,,0.0,0.0,"",,1.0,-84.90434783
JPATrades,1276.125,1267.525,51.045,50.701,,95.875,54.88,2026-01-21 19:58:00 UTC,2026-01-21,13:01:19 EST,0.0,151.702,"",51.045,2,50.7011,-8.5975,0.0,0.0,IREN,stock,"","",-8.5975,-0.00673719,2026-01-21,12:58:48 EST,"",,,,-10.87,1.375,50.6102,51.1,,,false,"","",long,Loss,"",IREN,,,0.0,0.0,"",,25.0,-79.09383625
JPATrades,493.2,492.125,19.728,19.685,,23.5425,20.67,2026-01-21 20:58:00 UTC,2026-01-21,13:01:29 EST,0.0,181.314,"",19.7283,2,19.685,-1.0825,0.0,0.0,ZETA,stock,"","",-1.0825,-0.00219482,2026-01-21,12:58:28 EST,"",,,,-1.8325,0.7925,19.655,19.76,,,false,"","",long,Loss,"",ZETA,,,0.0,0.0,"",,25.0,-59.07230559
JPATrades,351.625,350.25,14.065,14.01,,7.125,14.35,2026-01-21 19:40:00 UTC,2026-01-21,13:01:36 EST,0.0,96.528,"",14.065,2,14.01,-1.375,0.0,0.0,PATH,stock,"","",-1.375,-0.00391042,2026-01-21,13:00:00 EST,"",,,,-1.5,0.0325,14.005,14.0663,,,false,"","",long,Loss,"",PATH,,,0.0,0.0,"",,25.0,-91.66666667
JPATrades,1214.0,1385.0,12.14,13.85,66.0,259.1,14.731,2026-01-21 20:30:00 UTC,2026-01-21,15:26:38 EST,0.0,1598.825,"",12.14,2,13.85,171.0,0.0,0.0,2026-02-20 620 PUT,single,"","",171.0,0.14085667,2026-01-21,15:00:00 EST,"",,,,-9.6,177.2,12.044,13.912,,,false,"","",short,Win,"",QQQ,,,0.0,0.0,"",,1.0,96.50112867
JPATrades,1990.0,2226.0,9.95,11.13,91.33,258.4,11.242,2026-01-23 17:45:00 UTC,2026-01-23,13:25:11 EST,0.0,13186.688,"",9.95,2,11.13,236.0,0.0,0.0,2026-06-18 260 PUT,single,"","",236.0,0.11859296,2026-01-23,09:45:24 EST,"",,,,-12.4,258.4,9.888,11.242,,,false,"","",short,Win,"",IWM,,,0.0,0.0,"",,2.0,91.33126935
JPATrades,177.0,137.0,1.77,1.37,,3.7,1.807,2026-01-26 11:00:00 UTC,2026-01-26,10:45:55 EST,0.0,244795.899,"",1.77,2,1.37,-40.0,0.0,0.0,2026-03-20 15 CALL,single,"","",-40.0,-0.2259887,2026-01-23,14:45:59 EST,"",,,,-43.8,3.7,1.332,1.807,,,false,"","",long,Loss,"",WULF,,,0.0,0.0,"",,1.0,-91.32420091
JPATrades,143.0,110.0,1.43,1.1,,3.1,1.461,2026-01-26 11:00:00 UTC,2026-01-26,10:46:01 EST,0.0,244785.358,"",1.43,2,1.1,-33.0,0.0,0.0,2026-03-20 16 CALL,single,"","",-33.0,-0.23076923,2026-01-23,14:46:16 EST,"",,,,-37.3,3.1,1.057,1.461,,,false,"","",long,Loss,"",WULF,,,0.0,0.0,"",,1.0,-88.47184987
JPATrades,59.0,51.0,0.59,0.51,,62.3,1.213,2026-01-26 14:00:00 UTC,2026-01-26,11:02:58 EST,0.0,249985.959,"",0.59,2,0.51,-8.0,0.0,0.0,2026-03-20 7 CALL,single,"","",-8.0,-0.13559322,2026-01-23,13:36:32 EST,"",,,,-8.5,62.3,0.505,1.213,,,false,"","",long,Loss,"",OPEN,,,0.0,0.0,"",,1.0,-94.11764706
JPATrades,800.0,905.0,4.0,4.525,52.95,198.3,5.433,2026-01-29 15:41:00 UTC,2026-01-29,14:59:38 EST,0.0,103620.767,"",4.0,3,4.5,105.0,0.0,0.0,2026-03-20 252 PUT,single,"","",105.0,0.13125,2026-01-28,10:12:37 EST,"",,,,-12.0,198.3,3.672,5.433,,,false,"","",short,Win,"",IWM,,,0.0,0.0,"",,2.0,52.95007564
JPATrades,765.2,1995.2,1.913,4.988,97.07,1267.1,5.671,2026-01-30 19:01:00 UTC,2026-01-30,13:56:00 EST,0.0,355998.743,"",1.84,7,5.3,1230.0,0.0,0.0,2026-06-30 60 PUT,single,"","",1230.0,1.60784314,2026-01-26,11:02:41 EST,"",,,,-45.0,2146.8,1.75,11.009,,,false,"","",short,Win,"",SLV,,,0.0,0.0,"",,4.0,57.29457798
JPATrades,330.0,409.0,3.3,4.09,82.04,96.3,4.263,2026-02-04 18:30:00 UTC,2026-02-04,13:54:14 EST,0.0,15853.621,"",3.3,2,4.09,79.0,0.0,0.0,2026-06-18 175 PUT,single,"","",79.0,0.23939394,2026-02-04,09:30:01 EST,"",,,,2.6,96.3,3.326,4.263,,,false,"","",short,Win,"",SNDK,,,0.0,0.0,"",,1.0,81.53681964
JPATrades,875.0,850.0,8.75,8.5,,52.7,9.277,2026-02-17 16:00:00 UTC,2026-02-17,11:22:46 EST,0.0,346300.729,"",8.75,2,8.5,-25.0,0.0,0.0,2026-03-20 190 CALL,single,"","",-25.0,-0.02857143,2026-02-13,11:11:05 EST,"",,,,-195.0,52.7,6.8,9.277,,,false,"","",long,Loss,"",NVDA,,,0.0,0.0,"",,1.0,-12.82051282
JPATrades,1380.0,1368.0,4.6,4.56,,24.0,4.92,2026-02-18 19:15:00 UTC,2026-02-18,09:45:05 EST,0.0,10.683,"",4.6,3,4.56,-12.0,0.0,0.0,2026-03-02 265 PUT,single,"","",-12.0,-0.00869565,2026-02-18,09:44:54 EST,"",,,,-12.0,0.0,4.56,4.6,,,false,"","",short,Loss,"",IWM,,,0.0,0.0,"",,3.0,-100.0
JPATrades,1425.0,1610.1,4.75,5.367,101.48,182.3,5.423,2026-02-18 15:43:00 UTC,2026-02-18,10:13:57 EST,0.0,1706.388,"",4.75,4,5.45,185.0,0.0,0.0,2026-03-02 265 CALL,single,"","",185.0,0.12982456,2026-02-18,09:45:30 EST,"",,,,-93.3,190.6,4.439,5.428,,,false,"","",long,Win,"",IWM,,,0.0,0.0,"",,3.0,97.06190976
JPATrades,635.0,755.0,6.35,7.55,79.68,150.6,7.856,2026-02-19 14:00:00 UTC,2026-02-19,09:51:30 EST,0.0,84573.051,"",6.35,2,7.55,120.0,0.0,0.0,2026-03-20 180 PUT,single,"","",120.0,0.18897638,2026-02-18,10:21:57 EST,"",,,,-20.0,150.6,6.15,7.856,,,false,"","",short,Win,"",NVDA,,,0.0,0.0,"",,1.0,79.6812749
JPATrades,2452.0,2200.0,12.26,11.0,,,,,2026-02-19,12:44:34 EST,0.0,10045.471,"",12.26,3,11.03,-252.0,0.0,0.0,2026-03-06 605 CALL,single,"","",-252.0,-0.10277325,2026-02-19,09:57:08 EST,"",,,,,,,,,,false,"","",long,Loss,"",QQQ,,,0.0,0.0,"",,2.0,
JPATrades,530.0,488.0,2.65,2.44,,23.8,2.769,2026-02-19 18:21:00 UTC,2026-02-19,13:24:35 EST,0.0,2564.426,"",2.65,3,2.44,-42.0,0.0,0.0,2026-02-20 300 PUT,single,"","",-42.0,-0.07924528,2026-02-19,12:41:51 EST,"",,,,-109.8,23.8,2.101,2.769,,,false,"","",short,Loss,"",CVNA,,,0.0,0.0,"",,2.0,-38.25136612
JPATrades,243.0,306.0,2.43,3.06,95.74,65.8,3.088,2026-02-23 15:58:00 UTC,2026-02-23,11:06:13 EST,0.0,4066.492,"",2.43,2,3.06,63.0,0.0,0.0,2026-02-27 187 PUT,single,"","",63.0,0.25925926,2026-02-23,09:58:27 EST,"",,,,-26.9,65.8,2.161,3.088,,,false,"","",short,Win,"",AMD,,,0.0,0.0,"",,1.0,95.74468085
JPATrades,300.0,430.0,3.0,4.3,84.97,153.0,4.53,2026-02-24 16:27:00 UTC,2026-02-24,11:33:24 EST,0.0,934.791,"",3.0,2,4.3,130.0,0.0,0.0,2026-02-24 6845 PUT,single,"","",130.0,0.43333333,2026-02-24,11:17:49 EST,"",,,,-33.4,152.1,2.666,4.521,,,false,"","",short,Win,"",SPXW,,,0.0,0.0,"",,1.0,85.47008547
JPATrades,446.0,452.0,4.46,4.52,7.05,85.1,5.311,2026-02-27 14:00:00 UTC,2026-02-27,09:45:54 EST,0.0,73977.889,"",4.46,2,4.52,6.0,0.0,0.0,2026-03-04 598 PUT,single,"","",6.0,0.01345291,2026-02-26,13:12:56 EST,"",,,,-173.0,85.1,2.73,5.311,,,false,"","",short,Win,"",QQQ,,,0.0,0.0,"",,1.0,7.05052879
JPATrades,634.0,1354.0,3.17,6.77,56.28,1279.4,9.567,2026-03-03 15:00:00 UTC,2026-03-03,09:30:18 EST,0.0,85576.153,"",4.51,3,6.77,720.0,0.0,0.0,2026-03-04 600 PUT,single,"","",720.0,1.13564669,2026-03-02,09:44:02 EST,"",,,,-340.0,857.0,1.47,7.455,,,false,"","",short,Win,"",QQQ,,,0.0,0.0,"",,2.0,84.01400233
JPATrades,12778.8,17787.0,21.298,29.645,93.63,5348.8,33.508,2026-03-03 15:13:00 UTC,2026-03-03,09:44:23 EST,0.0,3532920.82,"",26.42,12,30.1,5008.0,0.0,0.0,2026-05-15 610 PUT,single,"","",5008.0,0.39189295,2026-01-21,12:22:22 EST,"",,,,-1482.0,6182.0,16.26,33.59,,,false,"","",short,Win,"",QQQ,,,0.0,0.0,"",,6.0,81.00938208
JPATrades,4715.0,4688.0,9.43,9.376,,,,,2026-03-04,10:13:55 EST,0.0,61.799,"",9.45,6,9.36,-27.0,0.0,0.0,2026-03-13 610 PUT,single,"","",-27.0,-0.00572641,2026-03-04,10:12:53 EST,"",,,,-19.6,4.2,9.352,9.471,,,false,"","",short,Loss,"",QQQ,,,0.0,0.0,"",,5.0,-137.75510204
JPATrades,5357.1,5604.9,7.653,8.007,66.58,372.5,9.405,2026-03-04 15:50:00 UTC,2026-03-04,10:20:59 EST,0.0,440.311,"",7.69,6,8.16,248.0,0.0,0.0,2026-03-13 610 CALL,single,"","",248.0,0.04629457,2026-03-04,10:13:38 EST,"",,,,-171.5,287.2,7.347,8.148,,,false,"","",long,Win,"",QQQ,,,0.0,0.0,"",,7.0,86.35097493
